,Date,Latitude,Longitude,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
2418,2004-05-01,30,-96,1172280,5404775,TEXAS,48,Flash Flood,C,339,MONTGOMERY,HGX,CST,0,0,0,0,3K,,LAW ENFORCEMENT,,,,,,,,,,,,,I-45 northbound feeder roads flooded and impassable.,PDS
2419,2004-05-01,30,-96,1172280,5404776,TEXAS,48,Flash Flood,C,373,POLK,HGX,CST,0,0,0,0,500K,,LAW ENFORCEMENT,,,,,,,,,,,,,75 to 100 Livingston homes and businesses damaged from flooding at FM 146 and US 59; northbound and southbound lanes of US 59 closed.,PDS
2420,2004-05-01,30,-95,1172280,5404777,TEXAS,48,Tornado,C,201,HARRIS,HGX,CST,1,0,0,0,275K,,TRAINED SPOTTER,,,,,F1,0.5,45.0,,,,,,F1 tornado near Highway 149 and Graham Street caused significant townhouse roof damage. A bank and a grocery store were also damaged and a car was overturned at a local dealership. Trees were also downed.,PDS
2421,2004-06-27,28,-82,1172803,5404162,FLORIDA,12,Thunderstorm Wind,C,49,HARDEE,TBW,EST,0,0,0,0,85K,,EMERGENCY MANAGER,60.0,EG,,,,,,,,,,,Thunderstorm wind gusts downed numerous trees on the south side of Wauchula. One home and one vehicle on the 500 block of South Road were damaged by falling trees. A new pharmacy under construction lost its roof. Debris was scattered in the Knollwood Circle area.,PDS
2422,2004-06-27,27,-82,1172804,5404163,FLORIDA,12,Thunderstorm Wind,C,71,LEE,TBW,EST,0,0,0,0,40K,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,,Fifteen mobile homes were damaged at Jamaica Bay Mobile Home Park in South Fort Myers. Eleven mobile homes had minor damage and four had moderate to heavy damage.,PDS
2423,2004-06-25,29,-82,1172805,5404164,FLORIDA,12,Hail,C,17,CITRUS,TBW,EST,0,0,0,0,,,GENERAL PUBLIC,1.0,,,,,,,,,,,,"The storm also produced 50 MPH winds that ripped the fascia from a roof, blew a couple of small limbs down and moved a boat that was on a trailer into the side of the neighbors house.",PDS
2424,2004-06-27,28,-82,1172806,5404165,FLORIDA,12,Hail,C,81,MANATEE,TBW,EST,0,0,0,0,,,NWS EMPLOYEE(OFF DUTY),0.75,,,,,,,,,,,,,PDS
2425,2004-06-27,27,-82,1172807,5404166,FLORIDA,12,Thunderstorm Wind,C,81,MANATEE,TBW,EST,0,0,0,0,,,GENERAL PUBLIC,50.0,EG,,,,,,,,,,,There were several large trees down.,PDS
2426,2004-06-15,32,-81,1173007,5405547,SOUTH CAROLINA,45,Tornado,C,13,BEAUFORT,CHS,EST,0,0,0,0,,,EMERGENCY MANAGER,,,,,F0,0.1,50.0,,,,,,A tornado touched down briefly in the Pinckney National Wildlife Refuge causing little or no damage.,PDS
2427,2004-06-21,32,-82,1173008,5405550,GEORGIA,13,Tornado,C,267,TATTNALL,CHS,EST,0,0,0,0,,,LAW ENFORCEMENT,,,,,F0,0.1,50.0,,,,,,A tornado touched down briefly along Highway 121 knocking trees down across the highway.,PDS
2428,2004-06-21,32,-82,1173008,5405551,GEORGIA,13,Thunderstorm Wind,C,183,LONG,CHS,EST,0,0,0,0,,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,,Thunderstorm winds knocked down power lines.,PDS
2429,2004-06-05,31,-103,1172934,5405199,TEXAS,48,Hail,C,389,REEVES,MAF,CST,0,0,0,0,0,0,GENERAL PUBLIC,0.88,,,,,,,,,,,"An active and very complicated round of severe thunderstorms affected west Texas during the late afternoon and evening of the 5th. Severe weather development was focused in two areas of the region. Convective initiation occurred first near a sub-synoptic scale outflow boundary that was situated across the southeast Permian Basin. This feature was a remnant from overnight convection to the northeast of the area. Two supercell thunderstorms developed along the boundary over rural areas of southeast Midland and northern Upton Counties. As these storms moved east, storm-scale outflow boundaries were observed in local warning radar base reflectivity and velocity data arcing away from the storms toward the west. Both of these boundaries interacted with the larger scale baroclinic boundary under a field of strongly growing convective towers over southern and central Midland County and northeast Crane County. A series of at least four landspout tornadoes were observed as these interactions occurred.The mesoscale boundary began propagating west-northwest across the basin as the supercell storms provided convective enhancement to the cool (east) side of the boundary. Meanwhile strong to severe thunderstorms began propagating east from the mountainous areas of southeast New Mexico and southwest Texas. The convectively enhanced outflow boundary interacted with the complex of storms over the Upper Trans Pecos region. Large hail and two tornadoes were observed in east-central Reeves County.",Nickel size hail was reported along Farm to Market 1450.,PDS
2430,2004-04-10,27,-99,1173200,5405339,TEXAS,48,Hail,C,247,JIM HOGG,BRO,CST,0,0,0,0,,,OFFICIAL NWS OBS.,1.0,,,,,,,,,,,,Large hail reported by a NWS Co-op observer.,PDS
2431,2004-04-10,27,-99,1173200,5405340,TEXAS,48,Hail,C,247,JIM HOGG,BRO,CST,0,0,0,0,,,LAW ENFORCEMENT,0.88,,,,,,,,,,,,Large hail reported by Jim Hogg County Sheriff's Office.,PDS
2432,2004-04-02,27,-99,1173201,5405341,TEXAS,48,Hail,C,505,ZAPATA,BRO,CST,0,0,0,0,10K,,LAW ENFORCEMENT,1.25,,,,,,,,,,,,Chief of Zapata Police reported broken windshields on vehicles 2 miles east of State Highway 83 on FM road 2687.,PDS
2433,2004-06-11,32,-101,1172938,5403498,TEXAS,48,Hail,C,335,MITCHELL,MAF,CST,0,0,0,0,0,0,GENERAL PUBLIC,1.75,,,,,,,,,,,"In summary, a significant round of severe thunderstorms affected parts of west Texas during the afternoon and evening of the 11th. At least two supercell storms produced giant hail and one strong tornado over the region.A supercell thunderstorm tracked across Terrell County in the west Texas Lower Trans Pecos region during the late afternoon hours. Multiple reports of large hail including two different instances of tennis ball sized stones were received as this storm tracked east along U.S. Highway 90 between Sanderson and Dryden.A second area of convection erupted over the eastern Permian Basin by late afternoon and continued into the evening hours. A severe storm associated with this activity produced half-dollar size hail in the Westbrook community. An isolated classic supercell evolved from this complex of storms and took on a distinctly deviant southeastward storm motion. This storm took on radar characteristics consistent with a classic tornadic supercell. Hail up to the size of golfballs was observed southeast of Colorado City as the storm evolved into its tornadic phase. A long-lived significant tornado tracked across mainly rural areas of Mitchell County just after sunset. The tornado resulted in three injuries when it crossed State Route 208 and blew a vehicle off of the highway. Severe rear flank downdraft winds also resulted in widespread wind damage south of the tornado's path.",A second severe thunderstorm developed near Westbrook and resulted in numerous reports of large hail up to the size of golfballs along a broad swath from the city of Westbrook to along State Route 208 south of Colorado City. This storm evolved into a right moving classic supercell as it tracked southeast across the central parts of Mitchell County.,PDS
2434,2004-06-11,32,-101,1172938,5403567,TEXAS,48,Thunderstorm Wind,C,335,MITCHELL,MAF,CST,0,0,0,0,80K,0,NWS STORM SURVEY,65.0,EG,,,,,,,,,,"In summary, a significant round of severe thunderstorms affected parts of west Texas during the afternoon and evening of the 11th. At least two supercell storms produced giant hail and one strong tornado over the region.A supercell thunderstorm tracked across Terrell County in the west Texas Lower Trans Pecos region during the late afternoon hours. Multiple reports of large hail including two different instances of tennis ball sized stones were received as this storm tracked east along U.S. Highway 90 between Sanderson and Dryden.A second area of convection erupted over the eastern Permian Basin by late afternoon and continued into the evening hours. A severe storm associated with this activity produced half-dollar size hail in the Westbrook community. An isolated classic supercell evolved from this complex of storms and took on a distinctly deviant southeastward storm motion. This storm took on radar characteristics consistent with a classic tornadic supercell. Hail up to the size of golfballs was observed southeast of Colorado City as the storm evolved into its tornadic phase. A long-lived significant tornado tracked across mainly rural areas of Mitchell County just after sunset. The tornado resulted in three injuries when it crossed State Route 208 and blew a vehicle off of the highway. Severe rear flank downdraft winds also resulted in widespread wind damage south of the tornado's path.",A broad swath of severe thunderstorm winds resulted in up to forty downed power and utility poles over southeastern Mitchell County. A National Weather Service damage survey concluded that these winds were associated with the storm's occlusion and precluded tornadogenisis. These rear flank downdraft winds snapped poles along State Route 208 and in rural areas east of the highway to the county line.,PDS
2435,2004-07-10,34,-81,1172149,5403568,SOUTH CAROLINA,45,Thunderstorm Wind,C,75,ORANGEBURG,CAE,EST,0,0,0,0,0,0,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Highway Patrol reported many large branches on I-26 near exit 145 narrowing traffic to one lane.,PDS
2436,2004-07-10,34,-81,1172149,5403569,SOUTH CAROLINA,45,Thunderstorm Wind,C,39,FAIRFIELD,CAE,EST,0,0,0,0,,0,POST OFFICE,50.0,EG,,,,,,,,,,,Post Office reported several trees down on secondary roads around Ridgeway.,PDS
2437,2004-07-11,35,-80,1172150,5403570,SOUTH CAROLINA,45,Thunderstorm Wind,C,25,CHESTERFIELD,CAE,EST,0,0,0,0,,0,LAW ENFORCEMENT,55.0,EG,,,,,,,,,,,Sheriff reported several trees down in Patrick.,PDS
2438,2004-07-11,34,-82,1172150,5403571,SOUTH CAROLINA,45,Hail,C,71,NEWBERRY,CAE,EST,0,0,0,0,0,0,LAW ENFORCEMENT,0.75,,,,,,,,,,,,Sheriff reported 3/4 inch hail in Newberry.,PDS
2439,2004-07-11,34,-82,1172150,5403572,SOUTH CAROLINA,45,Thunderstorm Wind,C,71,NEWBERRY,CAE,EST,0,0,0,0,,0,LAW ENFORCEMENT,55.0,EG,,,,,,,,,,,Sheriff reported many trees and powerlines down throughout the county.,PDS
2440,2004-07-11,34,-81,1172150,5403573,SOUTH CAROLINA,45,Thunderstorm Wind,C,63,LEXINGTON,CAE,EST,0,0,0,0,,0,UTILITY COMPANY,55.0,EG,,,,,,,,,,,Mid Carolina Electric reported trees and powerlines down in the Woodland Hills subdivision of Irmo.,PDS
2441,2004-06-18,36,-92,1173538,5407516,ARKANSAS,5,Thunderstorm Wind,C,23,CLEBURNE,LZK,CST,0,0,0,0,,,GENERAL PUBLIC,50.0,EG,,,,,,,,,,,Thunderstorm winds downed some large tree limbs and blew over several signs.,PDS
2442,2004-06-18,35,-92,1173539,5407517,ARKANSAS,5,Thunderstorm Wind,C,145,WHITE,LZK,CST,0,0,0,0,,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Thunderstorm winds knocked down some trees and power lines.,PDS
2443,2004-06-19,35,-94,1173540,5407518,ARKANSAS,5,Thunderstorm Wind,C,113,POLK,LZK,CST,0,0,0,0,,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Thunderstorm winds downed some large tree limbs.,PDS
2444,2004-06-19,34,-94,1173540,5407519,ARKANSAS,5,Hail,C,113,POLK,LZK,CST,0,0,0,0,,,LAW ENFORCEMENT,0.75,,,,,,,,,,,,,PDS
2445,2004-06-19,35,-94,1173541,5407520,ARKANSAS,5,Thunderstorm Wind,C,127,SCOTT,LZK,CST,0,0,0,0,,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Power lines were blown down.,PDS
2446,2004-06-19,34,-93,1173542,5407521,ARKANSAS,5,Thunderstorm Wind,C,51,GARLAND,LZK,CST,0,0,0,0,,,GENERAL PUBLIC,50.0,EG,,,,,,,,,,Thunderstorm winds downed trees and power lines at several locations across Garland County.,,PDS
2447,2004-06-19,34,-93,1173542,5407522,ARKANSAS,5,Thunderstorm Wind,C,51,GARLAND,LZK,CST,0,0,0,0,,,NEWSPAPER,50.0,EG,,,,,,,,,,Thunderstorm winds downed trees and power lines at several locations across Garland County.,,PDS
2448,2004-06-21,35,-92,1173543,5407523,ARKANSAS,5,Hail,C,125,SALINE,LZK,CST,0,0,0,0,,,LAW ENFORCEMENT,1.0,,,,,,,,,,,,,PDS
2449,2004-06-21,34,-92,1173544,5407524,ARKANSAS,5,Hail,C,53,GRANT,LZK,CST,0,0,0,0,,,GENERAL PUBLIC,1.75,,,,,,,,,,,,,PDS
2450,2004-06-21,34,-93,1173545,5407525,ARKANSAS,5,Hail,C,53,GRANT,LZK,CST,0,0,0,0,,,NWS EMPLOYEE(OFF DUTY),0.75,,,,,,,,,,,,,PDS
2451,2004-06-21,34,-92,1173546,5407526,ARKANSAS,5,Thunderstorm Wind,C,69,JEFFERSON,LZK,CST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,Thunderstorm winds destroyed a guard shack and blew over a tractor trailer at the Pine Bluff Arsenal.  Some trees were also blown down in the Wright area.,,PDS
2452,2004-06-21,34,-92,1173546,5407527,ARKANSAS,5,Thunderstorm Wind,C,69,JEFFERSON,LZK,CST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,Thunderstorm winds destroyed a guard shack and blew over a tractor trailer at the Pine Bluff Arsenal.  Some trees were also blown down in the Wright area.,,PDS
2453,2004-06-21,34,-93,1173547,5407528,ARKANSAS,5,Hail,C,59,HOT SPRING,LZK,CST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,,,PDS
2454,2004-06-05,30,-91,1173713,5407529,LOUISIANA,22,Thunderstorm Wind,C,63,LIVINGSTON,LIX,CST,0,0,0,0,10K,,NEWSPAPER,50.0,EG,,,,,,,,,,,Several homes and shed sustained minor damage from thunderstorm winds.,PDS
2455,2004-06-21,31,-93,1173759,5407644,LOUISIANA,22,Thunderstorm Wind,C,79,RAPIDES,LCH,CST,0,0,0,0,5K,,NEWSPAPER,50.0,EG,,,,,,,,,,Trees and power lines were blown down across the parish.,,PDS
2456,2004-06-22,31,-92,1173760,5407645,LOUISIANA,22,Thunderstorm Wind,C,9,AVOYELLES,LCH,CST,0,0,0,0,2K,,NEWSPAPER,50.0,EG,,,,,,,,,,Trees and power poles were blown down.,,PDS
2457,2004-06-13,36,-89,1173251,5406245,TENNESSEE,47,Thunderstorm Wind,C,95,LAKE,MEG,CST,0,0,0,0,30K,,NEWSPAPER,50.0,EG,,,,,,,,,,,Several trees were blown down. One tree fell on a travel trailer destroying it.,PDS
2458,2004-06-13,35,-88,1173251,5406246,TENNESSEE,47,Thunderstorm Wind,C,71,HARDIN,MEG,CST,0,0,0,0,5K,,NEWSPAPER,50.0,EG,,,,,,,,,,,Some trees were knocked down.,PDS
2459,2004-06-13,35,-89,1173253,5406249,MISSISSIPPI,28,Hail,C,81,LEE,MEG,CST,0,0,0,0,.01K,,TRAINED SPOTTER,0.75,,,,,,,,,,,,,PDS
2460,2004-06-11,36,-79,1172411,5404456,NORTH CAROLINA,37,Thunderstorm Wind,C,145,PERSON,RAH,EST,0,0,0,0,,,NWS EMPLOYEE(OFF DUTY),50.0,EG,,,,,,,,,,,Trees were blown down across the county.,PDS
2461,2004-06-11,36,-79,1172411,5404457,NORTH CAROLINA,37,Thunderstorm Wind,C,63,DURHAM,RAH,EST,0,0,0,0,,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Trees were blown down on Coal Mill Road and Sparger Road.,PDS
2462,2004-06-11,36,-79,1172411,5404458,NORTH CAROLINA,37,Thunderstorm Wind,C,77,GRANVILLE,RAH,EST,0,0,0,0,,,DEPT OF HIGHWAYS,50.0,EG,,,,,,,,,,,Trees were blown across roads in the southern portion of the county.,PDS
2463,2004-06-11,37,-78,1172411,5404459,NORTH CAROLINA,37,Thunderstorm Wind,C,185,WARREN,RAH,EST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,,Trees were blown down in a subdivision near Lake Gaston.,PDS
2464,2004-06-11,36,-79,1172411,5404460,NORTH CAROLINA,37,Thunderstorm Wind,C,183,WAKE,RAH,EST,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,50.0,EG,,,,,,,,,,,Trees were blown down on Highway 98.,PDS
2465,2004-06-11,36,-79,1172411,5404461,NORTH CAROLINA,37,Thunderstorm Wind,C,183,WAKE,RAH,EST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,,Trees were blown down on Rock Quarry Road and Jones Sausage Road.,PDS
2466,2004-06-11,36,-78,1172411,5404462,NORTH CAROLINA,37,Thunderstorm Wind,C,101,JOHNSTON,RAH,EST,0,0,0,0,,,LAW ENFORCEMENT,60.0,EG,,,,,,,,,,,"A barn was damaged, some homes had molding blown off, and trees were blown down.",PDS
2467,2004-06-07,30,-104,1172932,5405191,TEXAS,48,Thunderstorm Wind,C,377,PRESIDIO,MAF,CST,0,0,0,0,0,0,GENERAL PUBLIC,61.0,EG,,,,,,,,,,,"For the second time in a week, severe thunderstorm winds impacted the Cibola Ranch north of Shafter. Employees at the ranch reported that large tree limbs were broken by 70 MPH winds on the evening of the 7th as an isolated severe thunderstorm moved south across parts of Presidio County.",PDS
2468,2004-06-09,30,-102,1172933,5405192,TEXAS,48,Hail,C,443,TERRELL,MAF,CST,0,0,0,0,0,0,GENERAL PUBLIC,0.75,,,,,,,,,,,,"An isolated supercell thunderstorm propagated south across Terrell County during the late afternoon of the 9th. The storm generally affected rural areas of the county, but a local rancher reported three quarter inch hail northwest of Dryden.",PDS
2469,2004-05-01,29,-96,1172280,5404781,TEXAS,48,Thunderstorm Wind,C,201,HARRIS,HGX,CST,0,0,0,0,50K,,BROADCAST MEDIA,58.0,EG,,,,,,,,,,,Three foot diameter trees snapped and flag poles bent on the west side of Lake Houston 5 miles south southeast of Kingwood.,PDS
2470,2004-06-04,36,-77,1172919,5404914,NORTH CAROLINA,37,Tornado,C,147,PITT,MHX,EST,0,0,0,0,,,EMERGENCY MANAGER,,,,,F0,0.1,25.0,,,,,,Brief tornado touchdown with damage to power lines.,PDS
2471,2004-06-04,36,-77,1172919,5404915,NORTH CAROLINA,37,Tornado,C,117,MARTIN,MHX,EST,0,0,0,0,,,TRAINED SPOTTER,,,,,F0,0.1,25.0,,,,,,Brief tornado touchdown near intersection of Highway 171 and Piney Grove Church Road.,PDS
2472,2004-06-04,36,-77,1172919,5404916,NORTH CAROLINA,37,Hail,C,187,WASHINGTON,MHX,EST,0,0,0,0,,,EMERGENCY MANAGER,0.75,,,,,,,,,,,,,PDS
2473,2004-06-04,36,-78,1172919,5404918,NORTH CAROLINA,37,Thunderstorm Wind,C,79,GREENE,MHX,EST,0,0,0,0,1K,,EMERGENCY MANAGER,55.0,EG,,,,,,,,,,,Roof was blown off of a hog house.,PDS
2474,2004-06-04,36,-76,1172919,5404919,NORTH CAROLINA,37,Tornado,C,177,TYRRELL,MHX,EST,1,0,0,0,75K,,EMERGENCY MANAGER,,,,,F1,0.1,50.0,,,,,,Brief tornado touchdown at a marina on Dewey Pier Road caused damage to twelve boats. One man was critically injured when his boat was flipped.,PDS
2475,2004-06-07,35,-76,1172920,5404920,NORTH CAROLINA,37,Tornado,C,31,CARTERET,MHX,EST,0,0,0,0,,,GENERAL PUBLIC,,,,,F0,1.0,25.0,,,,,,Tornado reported over Open Grounds in eastern Carteret County.,PDS
2476,2004-05-26,36,-77,1173222,5405575,NORTH CAROLINA,37,Thunderstorm Wind,C,41,CHOWAN,AKQ,EST,0,0,0,0,2K,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,,Trees down.,PDS
2477,2004-06-02,32,-94,1172475,5404784,TEXAS,48,Thunderstorm Wind,C,405,SAN AUGUSTINE,SHV,CST,0,0,0,0,,,LAW ENFORCEMENT,56.0,EG,,,,,,,,,,,Several trees downed throughout the county.,PDS
2478,2004-06-02,32,-94,1172476,5404785,LOUISIANA,22,Thunderstorm Wind,C,17,CADDO,SHV,CST,1,0,0,0,70K,,GENERAL PUBLIC,57.0,EG,,,,,,,,,,,Large oak tree fell down on a home south of town. The water heater exploded and resulted in a fire. The man was trapped inside briefly and was slightly injured.,PDS
2479,2004-06-02,34,-94,1172477,5404786,ARKANSAS,5,Thunderstorm Wind,C,61,HOWARD,SHV,CST,0,0,0,0,500K,,STORM CHASER,60.0,EG,,,,,,,,,,,Nashville and surrounding rural areas of Howard County had numerous trees and power lines down. Many homes suffered wind damage as well as many chicken houses.,PDS
2480,2004-06-02,33,-95,1172536,5403607,TEXAS,48,Thunderstorm Wind,C,387,RED RIVER,SHV,CST,0,0,0,0,,,LAW ENFORCEMENT,62.0,EG,,,,,,,,,,,Trees downed.,PDS
2481,2004-06-02,33,-94,1172537,5403608,TEXAS,48,Hail,C,37,BOWIE,SHV,CST,0,0,0,0,,,STORM CHASER,0.88,,,,,,,,,,,,,PDS
2482,2004-06-07,26,-80,1173481,5407070,FLORIDA,12,Hail,C,11,BROWARD,MFL,EST,0,0,0,0,1K,,GENERAL PUBLIC,0.01,,,,,,,,,,,"A severe thunderstorm blew down trees, dropped one inch hail and produced a funnel cloud in Southwest Ranches.",,PDS
2483,2004-06-22,27,-81,1173486,5407076,FLORIDA,12,Thunderstorm Wind,C,43,GLADES,MFL,EST,0,0,0,0,,,GENERAL PUBLIC,50.0,EG,,,,,,,,,,,Large tree limbs were blown down in Buckhead Ridge.,PDS
2484,2004-06-17,34,-102,1173603,5407078,TEXAS,48,Hail,C,279,LAMB,LUB,CST,0,0,0,0,,25K,LAW ENFORCEMENT,1.0,,,,,,,,,,,,,PDS
2485,2004-06-17,34,-101,1173603,5407080,TEXAS,48,Thunderstorm Wind,C,125,DICKENS,LUB,CST,0,0,0,0,,,LAW ENFORCEMENT,52.0,EG,,,,,,,,,,,Strong thunderstorm wind blew down trees and snapped large tree limbs.,PDS
2486,2004-06-17,33,-102,1173603,5407081,TEXAS,48,Thunderstorm Wind,C,169,GARZA,LUB,CST,0,0,0,0,,,"AWOS,ASOS,MESONET,ETC",56.0,MG,,,,,,,,,,,Texas Tech West Texas Mesonet measured a 64 mph thunderstorm wind gust.,PDS
2487,2004-06-27,31,-90,1173653,5407286,LOUISIANA,22,Tornado,C,117,WASHINGTON,LIX,CST,0,0,0,0,75K,,LAW ENFORCEMENT,,,,,F1,5.0,30.0,,,,,,"A weak tornado touched down along an intermittent and narrow path from west of Franklinton into the community of Franklinton. Several trees and numerous tree limbs were knocked down. Approximately 30 homes were damaged, primarily from fallen trees and tree limbs.",PDS
2488,2004-06-02,30,-92,1173654,5407287,LOUISIANA,22,Hail,C,47,IBERVILLE,LIX,CST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,,,PDS
2489,2004-06-02,30,-88,1173655,5407288,MISSISSIPPI,28,Thunderstorm Wind,C,59,JACKSON,LIX,CST,0,0,0,0,1K,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,,Thunderstorm winds blew down a tree which destroyed a porch.,PDS
2490,2004-06-02,30,-90,1173656,5407289,MISSISSIPPI,28,Thunderstorm Wind,C,109,PEARL RIVER,LIX,CST,0,0,0,0,.5K,,NWS EMPLOYEE(OFF DUTY),50.0,EG,,,,,,,,,,,A tree was blown down along Interstate 59 near Nicholson.,PDS
2491,2004-06-12,36,-92,1173526,5407504,ARKANSAS,5,Thunderstorm Wind,C,65,IZARD,LZK,CST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,,Thunderstorm winds downed several large trees.  One home in Calico Rock also sustained some minor roof damage due to the high winds.,PDS
2492,2004-06-12,36,-91,1173527,5407505,ARKANSAS,5,Thunderstorm Wind,C,135,SHARP,LZK,CST,0,0,0,0,,,POST OFFICE,50.0,EG,,,,,,,,,,,Thunderstorm winds blew down some large tree limbs.,PDS
2493,2004-06-12,36,-92,1173528,5407506,ARKANSAS,5,Hail,C,63,INDEPENDENCE,LZK,CST,0,0,0,0,,,TRAINED SPOTTER,0.75,,,,,,,,,,,,,PDS
2494,2004-06-12,35,-93,1173529,5407507,ARKANSAS,5,Hail,C,115,POPE,LZK,CST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,,,PDS
2495,2004-06-13,34,-92,1173530,5407508,ARKANSAS,5,Hail,C,13,CALHOUN,LZK,CST,0,0,0,0,,,LAW ENFORCEMENT,1.0,,,,,,,,,,,,,PDS
2496,2004-06-13,34,-92,1173531,5407509,ARKANSAS,5,Thunderstorm Wind,C,39,DALLAS,LZK,CST,0,0,0,0,,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Thunderstorm winds downed some power lines.,PDS
2497,2004-06-13,34,-92,1173532,5407510,ARKANSAS,5,Hail,C,25,CLEVELAND,LZK,CST,0,0,0,0,,,TRAINED SPOTTER,0.75,,,,,,,,,,,,,PDS
2498,2004-06-13,34,-92,1173533,5407511,ARKANSAS,5,Thunderstorm Wind,C,79,LINCOLN,LZK,CST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,,Several large trees limbs were blown down.,PDS
2499,2004-06-13,36,-92,1173534,5407512,ARKANSAS,5,Hail,C,49,FULTON,LZK,CST,0,0,0,0,,,LAW ENFORCEMENT,0.75,,,,,,,,,,,,,PDS
2500,2004-06-06,31,-90,1173678,5407379,LOUISIANA,22,Thunderstorm Wind,C,117,WASHINGTON,LIX,CST,0,0,0,0,1K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,A few trees were blown down along with large tree limbs and power lines.,PDS
2501,2004-06-06,31,-90,1173679,5407380,LOUISIANA,22,Thunderstorm Wind,C,105,TANGIPAHOA,LIX,CST,0,0,0,0,1.5K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Trees were blown down in several locations between Amite and Kentwood.,PDS
2502,2004-06-12,36,-93,1173524,5407447,ARKANSAS,5,Thunderstorm Wind,C,71,JOHNSON,LZK,CST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,,Trees down.,PDS
2503,2004-06-12,36,-93,1173524,5407448,ARKANSAS,5,Thunderstorm Wind,C,71,JOHNSON,LZK,CST,0,0,0,0,,,TRAINED SPOTTER,52.0,EG,,,,,,,,,,,,PDS
2504,2004-06-12,36,-92,1173525,5407449,ARKANSAS,5,Thunderstorm Wind,C,49,FULTON,LZK,CST,0,0,0,0,,,TRAINED SPOTTER,50.0,EG,,,,,,,,,,,Thunderstorm winds downed some large tree limbs.,PDS
2505,2004-06-25,29,-82,1172800,5404061,FLORIDA,12,Thunderstorm Wind,C,53,HERNANDO,TBW,EST,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,50.0,EG,,,,,,,,,,,Several trees and power lines down at Linden Drive and Fish Cove.,PDS
2506,2004-06-12,36,-84,1172835,5404062,TENNESSEE,47,Thunderstorm Wind,C,105,LOUDON,MRX,EST,0,0,0,0,2K,,TRAINED SPOTTER,60.0,EG,,,,,,,,,,,Several wrist size limbs and a large umbrella with stand thrown across the yard,PDS
2507,2004-06-05,31,-103,1172934,5405193,TEXAS,48,Hail,C,475,WARD,MAF,CST,0,0,0,0,0,0,LAW ENFORCEMENT,0.88,,,,,,,,,,,"An active and very complicated round of severe thunderstorms affected west Texas during the late afternoon and evening of the 5th. Severe weather development was focused in two areas of the region. Convective initiation occurred first near a sub-synoptic scale outflow boundary that was situated across the southeast Permian Basin. This feature was a remnant from overnight convection to the northeast of the area. Two supercell thunderstorms developed along the boundary over rural areas of southeast Midland and northern Upton Counties. As these storms moved east, storm-scale outflow boundaries were observed in local warning radar base reflectivity and velocity data arcing away from the storms toward the west. Both of these boundaries interacted with the larger scale baroclinic boundary under a field of strongly growing convective towers over southern and central Midland County and northeast Crane County. A series of at least four landspout tornadoes were observed as these interactions occurred.The mesoscale boundary began propagating west-northwest across the basin as the supercell storms provided convective enhancement to the cool (east) side of the boundary. Meanwhile strong to severe thunderstorms began propagating east from the mountainous areas of southeast New Mexico and southwest Texas. The convectively enhanced outflow boundary interacted with the complex of storms over the Upper Trans Pecos region. Large hail and two tornadoes were observed in east-central Reeves County.",Nickel size hail was reported along Interstate 20.,PDS
